Date,Close_Price,ShortTermMomentum,LongTermMomentum,Hurst,RSI,Position,Signal,Stock
2019-01-29 00:00:00-05:00,37.068580627441406,0.3306999206542969,-0.3522796630859375,0.6228393909799457,49.18168554711923,1.0,2.0,AAPL
2019-03-07 00:00:00-05:00,41.51639175415039,-0.15643692016601562,-0.22529983520507812,0.6385027038784454,35.95924336586299,-1.0,-2.0,AAPL
2019-03-11 00:00:00-04:00,43.056705474853516,0.7340545654296875,2.0914535522460938,0.6345379751992429,75.83125012132565,1.0,2.0,AAPL
2019-05-10 00:00:00-04:00,47.63899230957031,-3.3238792419433594,-0.6451759338378906,0.5671309276733947,25.09183883456558,-1.0,-2.0,AAPL
2019-06-04 00:00:00-04:00,43.401302337646484,0.3406639099121094,-7.5615692138671875,0.5961459657225375,52.08001833587581,1.0,2.0,AAPL
2019-06-07 00:00:00-04:00,45.9405403137207,3.643352508544922,-2.892364501953125,0.5775456910292013,78.12316247556593,-1.0,-2.0,AAPL
2019-06-12 00:00:00-04:00,46.91660690307617,2.814655303955078,2.0463714599609375,0.6070920706067359,80.11271988417646,1.0,2.0,AAPL
2019-08-02 00:00:00-04:00,49.29155731201172,-0.8987464904785156,-0.0942230224609375,0.5371426343125072,34.79391679910158,-1.0,-2.0,AAPL
2019-08-08 00:00:00-04:00,49.149009704589844,-1.2080039978027344,0.0483245849609375,0.5516630837693332,52.674753013337785,1.0,2.0,AAPL
2019-08-15 00:00:00-04:00,48.92588806152344,-0.22312164306640625,-0.20378494262695312,0.5261118009851611,46.94750830762713,-1.0,-2.0,AAPL
2019-08-16 00:00:00-04:00,50.08027267456055,1.3362808227539062,0.3924980163574219,0.5309171976183217,59.67648004105864,1.0,2.0,AAPL
2019-08-23 00:00:00-04:00,49.1441535949707,-0.9361190795898438,-0.8722076416015625,0.5228134283949445,35.47986597628636,-1.0,-2.0,AAPL
2019-08-30 00:00:00-04:00,50.623531341552734,1.4793777465820312,0.26651763916015625,0.5337731649037568,57.32738039641072,1.0,2.0,AAPL
2019-09-18 00:00:00-04:00,54.02608108520508,-0.19886398315429688,3.0121002197265625,0.5845450386044018,72.2259528680953,-1.0,-2.0,AAPL
2019-09-19 00:00:00-04:00,53.58711242675781,-0.5165672302246094,2.5707054138183594,0.5735267422951628,59.97154120067072,1.0,2.0,AAPL
2015-10-16 00:00:00-04:00,34.76599884033203,1.2039985656738281,1.1824989318847656,0.5152975001247593,84.12123289178069,1.0,,GOOGL
2015-12-11 00:00:00-05:00,37.520999908447266,-1.4394989013671875,-0.7415008544921875,0.5702047515364619,26.232715413927906,-1.0,-2.0,GOOGL
2015-12-14 00:00:00-05:00,38.12699890136719,-0.5225028991699219,0.30049896240234375,0.5964277395356051,47.13370659547999,1.0,2.0,GOOGL
2015-12-23 00:00:00-05:00,38.425498962402344,-0.40399932861328125,-0.4095001220703125,0.5663375905922412,55.698835195007796,-1.0,-2.0,GOOGL
2015-12-28 00:00:00-05:00,39.11199951171875,1.269500732421875,0.6489982604980469,0.567808046656538,70.91995655545583,1.0,2.0,GOOGL
2016-01-04 00:00:00-05:00,37.97200012207031,-0.31999969482421875,-0.920501708984375,0.6134510504374928,33.140409098747256,-1.0,-2.0,GOOGL
2016-01-21 00:00:00-05:00,36.333499908447266,0.3549995422363281,-1.5089988708496094,0.5967957191810577,47.11147230238912,1.0,2.0,GOOGL
2016-01-27 00:00:00-05:00,35.87900161743164,-0.048999786376953125,-2.4129981994628906,0.5915478965084512,35.91026150653906,-1.0,-2.0,GOOGL
2016-01-28 00:00:00-05:00,37.415000915527344,1.0815010070800781,-1.6969985961914062,0.5967695994056159,62.55020683898474,1.0,2.0,GOOGL
2016-02-01 00:00:00-05:00,38.53850173950195,1.8575019836425781,-0.9764976501464844,0.603425299803788,73.62464581523453,-1.0,-2.0,GOOGL
2016-02-02 00:00:00-05:00,39.045501708984375,2.3560028076171875,0.14500045776367188,0.5986110398124492,77.81215510039996,1.0,2.0,GOOGL
2016-02-04 00:00:00-05:00,36.50149917602539,-0.9135017395019531,-1.5750007629394531,0.592265827296862,37.22196966409794,-1.0,-2.0,GOOGL
2016-02-12 00:00:00-05:00,35.34450149536133,0.15650177001953125,-0.6339988708496094,0.5844196314735154,34.09511517339867,1.0,2.0,GOOGL
2016-02-23 00:00:00-05:00,35.864498138427734,-0.0175018310546875,-1.4085006713867188,0.5735325822218509,45.30895689916641,-1.0,-2.0,GOOGL
2016-02-25 00:00:00-05:00,36.45600128173828,0.5805015563964844,-0.23349761962890625,0.5532353938973142,60.08978638103548,1.0,2.0,GOOGL
2016-02-29 00:00:00-05:00,35.861000061035156,-0.5914993286132812,-1.5540008544921875,0.5642781593701319,42.31676710634429,-1.0,-2.0,GOOGL
2016-03-01 00:00:00-05:00,37.10850143432617,1.2440032958984375,-0.9589996337890625,0.5622247346013659,68.56403028822707,1.0,2.0,GOOGL
2016-03-07 00:00:00-05:00,35.63999938964844,-0.22100067138671875,-0.8614997863769531,0.5514652506002968,32.485845874436905,-1.0,-2.0,GOOGL
2016-03-08 00:00:00-05:00,35.67649841308594,-1.4320030212402344,0.4884986877441406,0.5494731957905955,33.760924064331334,1.0,2.0,GOOGL
2016-04-22 00:00:00-04:00,36.88850021362305,-2.111499786376953,-0.9894981384277344,0.5288794353679007,21.197542072720324,-1.0,-2.0,GOOGL
2016-04-26 00:00:00-04:00,36.26850128173828,-2.5439987182617188,-1.3955001831054688,0.4997795646536802,19.94734112798706,1.0,2.0,GOOGL
2016-05-10 00:00:00-04:00,36.96900177001953,1.5470008850097656,-0.9079971313476562,0.4721402570016358,71.67281181769575,-1.0,-2.0,GOOGL
2016-05-11 00:00:00-04:00,36.52750015258789,0.9589996337890625,-1.6884994506835938,0.47752759929655203,55.26441766276939,1.0,2.0,GOOGL
2016-05-27 00:00:00-04:00,37.380001068115234,1.2945022583007812,2.127002716064453,0.4847926417257709,77.11341166670385,-1.0,-2.0,GOOGL
2016-06-02 00:00:00-04:00,37.2135009765625,0.308502197265625,1.7915000915527344,0.4592189689779512,62.802300491522296,1.0,2.0,GOOGL
2016-06-24 00:00:00-04:00,34.2599983215332,-0.9525032043457031,-2.645000457763672,0.5059630133242469,16.864245365840105,-1.0,-2.0,GOOGL
2016-06-28 00:00:00-04:00,34.5629997253418,-0.8810005187988281,-2.8170013427734375,0.48891677833457714,34.51184198651228,1.0,2.0,GOOGL
2016-07-11 00:00:00-04:00,36.36000061035156,0.8474998474121094,-0.7659988403320312,0.4842329956025479,77.19851240763259,-1.0,-2.0,GOOGL
2016-08-15 00:00:00-04:00,40.29800033569336,0.0364990234375,3.516498565673828,0.3660568235628546,69.80533952841986,1.0,2.0,GOOGL
2016-09-06 00:00:00-04:00,40.4010009765625,0.6100006103515625,0.054500579833984375,0.3631332435761352,79.4272005183648,-1.0,-2.0,GOOGL
2016-09-08 00:00:00-04:00,40.141998291015625,0.6494979858398438,-0.23200225830078125,0.3637067891632648,58.87739439509045,1.0,2.0,GOOGL
2016-09-22 00:00:00-04:00,40.79750061035156,0.7360000610351562,0.9680023193359375,0.39408303159501445,76.6613013974717,-1.0,-2.0,GOOGL
2016-09-26 00:00:00-04:00,40.13249969482422,0.36299896240234375,0.5675010681152344,0.4108854580207585,47.03347434262977,1.0,2.0,GOOGL
2016-10-10 00:00:00-04:00,40.708499908447266,0.6894989013671875,1.2845001220703125,0.42876692883638434,71.49070515412679,-1.0,-2.0,GOOGL
