Date,stock_returns_AAPL,strategy_returns_AAPL,stock_returns_GOOGL,strategy_returns_GOOGL,stock_returns_NFLX,strategy_returns_NFLX,stock_returns_AMZN,strategy_returns_AMZN,stock_returns_META,strategy_returns_META,portfolio_returns,portfolio_strategy,cumulative_portfolio_strategy,cum_max
2015-12-10 00:00:00-05:00,0.0047453048324419805,0.0047453048324419805,-0.003297009519343516,-0.003297009519343516,-0.010440734906121973,-0.010440734906121973,-0.003722288377978472,-0.003722288377978472,0.007808810792159592,-0.007808810792159592,-0.0009811834357684778,-0.004104707752632315,0.12384502252508413,0.14901906219044392
2015-12-11 00:00:00-05:00,-0.026075082109671986,-0.026075082109671986,-0.012737987215632195,-0.012737987215632195,-0.03308547477512972,-0.03308547477512972,-0.034046342569693445,-0.034046342569693445,-0.031803767475686764,-0.031803767475686764,-0.027549730829162823,-0.027549730829162823,0.0962952916959213,0.14901906219044392
2015-12-14 00:00:00-05:00,-0.0062041576285025175,-0.0062041576285025175,0.016021889958116608,-0.016021889958116608,0.014692596664634601,0.014692596664634601,0.027365635063433754,-0.027365635063433754,0.024568407113007926,-0.024568407113007926,0.015288874234138074,-0.011893498619685241,0.08440179307623606,0.14901906219044392
2015-12-15 00:00:00-05:00,-0.017850322069179532,-0.017850322069179532,-0.003218054653199468,-0.003218054653199468,-0.017303058213575206,-0.017303058213575206,0.001108929475256666,-0.001108929475256666,-0.0010515284161282273,0.0010515284161282273,-0.007662806775365153,-0.00768576719901653,0.07671602587721953,0.14901906219044392
2015-12-16 00:00:00-05:00,0.007663811317089027,0.007663811317089027,0.02147561390661604,0.02147561390661604,0.033496755888917644,0.033496755888917644,0.0256757540486396,0.0256757540486396,0.02119885546945152,0.02119885546945152,0.021902158126142768,0.021902158126142768,0.0986181840033623,0.14901906219044392
2015-12-17 00:00:00-05:00,-0.02142443703644378,-0.02142443703644378,-0.008742763109229992,-0.008742763109229992,-0.0010605528435129626,-0.0010605528435129626,-0.00760540519332874,-0.00760540519332874,-0.00535188442348111,-0.00535188442348111,-0.008837008521199317,-0.008837008521199317,0.08978117548216298,0.14901906219044392
2015-12-18 00:00:00-05:00,-0.027442454349057337,-0.027442454349057337,-0.017004682500025105,-0.017004682500025105,-0.03733860355801817,-0.03733860355801817,-0.009754435069844242,-0.009754435069844242,-0.020736965650592274,-0.020736965650592274,-0.022455428225507425,-0.022455428225507425,0.06732574725665555,0.14901906219044392
2015-12-21 00:00:00-05:00,0.012186407175441307,0.012186407175441307,0.005205484347562422,0.005205484347562422,-0.011847566031828271,0.011847566031828271,0.0005568800757596681,0.0005568800757596681,0.006991946886233186,0.006991946886233186,0.002618630490633663,0.007357656903364972,0.07468340416002052,0.14901906219044392
2015-12-22 00:00:00-05:00,-0.0009321013355910621,-0.0009321013355910621,0.008285709815486923,0.008285709815486923,-0.0033495062691548633,0.0033495062691548633,-0.002048627001940745,-0.002048627001940745,0.007038301892689667,0.007038301892689667,0.001798755420297984,0.003138557927959929,0.07782196208798045,0.14901906219044392
2015-12-23 00:00:00-05:00,0.012787310409571937,0.012787310409571937,0.0017973031387350567,0.0017973031387350567,0.01638266833165459,-0.01638266833165459,0.0008290357791071377,0.0008290357791071377,-0.00837540986723937,-0.00837540986723937,0.00468418155836587,-0.0018688857742959655,0.07595307631368449,0.14901906219044392
2015-12-24 00:00:00-05:00,-0.005354713701262425,-0.005354713701262425,-0.003480282396615811,0.003480282396615811,-0.007049176174369503,0.007049176174369503,-0.0013720937334212534,0.0013720937334212534,0.0037204253212385053,-0.0037204253212385053,-0.0027071681368860973,0.0005652826563811273,0.07651835897006562,0.14901906219044392
2015-12-28 00:00:00-05:00,-0.01126358089568738,-0.01126358089568738,0.021188320489877926,-0.021188320489877926,-0.0018768237757294949,0.0018768237757294949,0.0185507057627864,-0.0185507057627864,0.008627755749501566,-0.008627755749501566,0.007045275466149803,-0.011550707824424756,0.06496765114564086,0.14901906219044392
2015-12-29 00:00:00-05:00,0.01781454166062596,0.01781454166062596,0.014871542691571838,0.014871542691571838,0.017017742167197474,-0.017017742167197474,0.027419884076997837,0.027419884076997837,0.012477295349689999,0.012477295349689999,0.01792020118921662,0.011113104322337631,0.07608075546797849,0.14901906219044392
2015-12-30 00:00:00-05:00,-0.013144728827391256,-0.013144728827391256,-0.00462052427287036,-0.00462052427287036,-0.020439193853224853,-0.020439193853224853,-0.007085948930284084,-0.007085948930284084,-0.009743349681521487,-0.009743349681521487,-0.01100674911305841,-0.01100674911305841,0.06507400635492008,0.14901906219044392
2015-12-31 00:00:00-05:00,-0.019381432176773027,-0.019381432176773027,-0.015673195033990606,-0.015673195033990606,-0.020166003105411095,-0.020166003105411095,-0.019312533856740727,-0.019312533856740727,-0.014795442629842167,-0.014795442629842167,-0.017865721360551527,-0.017865721360551527,0.047208284994368556,0.14901906219044392
2016-01-04 00:00:00-05:00,0.0008545211090415302,0.0008545211090415302,-0.02415808694257768,-0.02415808694257768,-0.039409559503346195,0.039409559503346195,-0.059276317391402614,-0.059276317391402614,-0.023589669149263436,-0.023589669149263436,-0.029115822375509682,-0.013351998574171204,0.03385628642019735,0.14901906219044392
2016-01-05 00:00:00-05:00,-0.025378420684514645,-0.025378420684514645,0.0027482430970548833,-0.0027482430970548833,-0.021138507822724847,0.021138507822724847,-0.0050362826582582305,0.0050362826582582305,0.004976918001031275,-0.004976918001031275,-0.008765610013482313,-0.001385758260323545,0.0324705281598738,0.14901906219044392
2016-01-06 00:00:00-05:00,-0.019763956304125897,-0.019763956304125897,-0.0028931180552497727,0.0028931180552497727,0.08899093173813356,-0.08899093173813356,-0.0018003578167065514,0.0018003578167065514,0.002333426658317789,-0.002333426658317789,0.013373385244073827,-0.021278967765724185,0.011191560394149615,0.14901906219044392
2016-01-07 00:00:00-05:00,-0.043121098645296375,0.043121098645296375,-0.02443584312616477,0.02443584312616477,-0.026870396985272715,0.026870396985272715,-0.039841165185002386,0.039841165185002386,-0.050286861639924754,0.050286861639924754,-0.036911073116332196,0.036911073116332196,0.048102633510481815,0.14901906219044392
2016-01-08 00:00:00-05:00,0.005273850048710809,-0.005273850048710809,-0.013710224785771418,0.013710224785771418,-0.028061130523489658,0.028061130523489658,-0.0014649816495862417,0.0014649816495862417,-0.006043511832443102,0.006043511832443102,-0.008801199748515922,0.008801199748515922,0.05690383325899774,0.14901906219044392
2016-01-11 00:00:00-05:00,0.016062659981897095,-0.016062659981897095,0.002950804538714867,-0.002950804538714867,0.03163368400554082,-0.03163368400554082,0.017456438647195635,-0.017456438647195635,0.0018476739333795989,-0.0018476739333795989,0.013990252221345603,-0.013990252221345603,0.04291358103765214,0.14901906219044392
2016-01-12 00:00:00-05:00,0.014409101940566566,0.014409101940566566,0.016599259795986143,-0.016599259795986143,0.013906512940597368,0.013906512940597368,0.00024284299430716287,-0.00024284299430716287,0.018895279211871202,-0.018895279211871202,0.012810599376665687,-0.0014843534242001146,0.041429227613452024,0.14901906219044392
2016-01-13 00:00:00-05:00,-0.026046768281711055,-0.026046768281711055,-0.035186622694602515,0.035186622694602515,-0.08986956444284169,-0.08986956444284169,-0.06016654204035878,0.06016654204035878,-0.0403524796066209,0.0403524796066209,-0.05032439541322699,0.00395786232340589,0.045387089936857916,0.14901906219044392
2016-01-14 00:00:00-05:00,0.02163486898876168,-0.02163486898876168,0.01629301081996917,-0.01629301081996917,0.004681218280157377,-0.004681218280157377,0.0190504563776785,-0.0190504563776785,0.03023810797455029,-0.03023810797455029,0.018379532488223403,-0.018379532488223403,0.027007557448634513,0.14901906219044392
2016-01-15 00:00:00-05:00,-0.024308334501915118,-0.024308334501915118,-0.02899190885109861,0.02899190885109861,-0.028613952780927678,0.028613952780927678,-0.03924225838410732,0.03924225838410732,-0.03517478953281162,-0.03517478953281162,-0.03126624881017207,0.007472999196281372,0.03448055664491589,0.14901906219044392
2016-01-19 00:00:00-05:00,-0.0048503417011994,-0.0048503417011994,0.012017653757719519,-0.012017653757719519,0.03633673452586972,-0.03633673452586972,0.007513188458676298,-0.007513188458676298,0.003048895461857899,-0.003048895461857899,0.010813226100584807,-0.012753362781064568,0.02172719386385132,0.14901906219044392
2016-01-20 00:00:00-05:00,0.0013442122115756067,-0.0013442122115756067,-0.0007233288725900271,0.0007233288725900271,-0.0013912864813409405,0.0013912864813409405,-0.004728536149936751,0.004728536149936751,-0.009598715391926617,0.009598715391926617,-0.0030195309368437457,0.0030195309368437457,0.024746724800695064,0.14901906219044392
2016-01-21 00:00:00-05:00,-0.005075560960261429,0.005075560960261429,0.011223203328422846,-0.011223203328422846,-0.051322600225884814,0.051322600225884814,0.005668023638552371,-0.005668023638552371,-0.0020157857454533327,0.0020157857454533327,-0.00830454399292487,0.00830454399292487,0.033051268793619935,0.14901906219044392
2016-01-22 00:00:00-05:00,0.051801841487813124,-0.051801841487813124,0.02552899382812187,0.02552899382812187,-0.01605389534299712,0.01605389534299712,0.03647325227997746,-0.03647325227997746,0.03935957942971006,-0.03935957942971006,0.027421954336525077,-0.017210356805276335,0.0158409119883436,0.14901906219044392
2016-01-25 00:00:00-05:00,-0.019715323737002195,-0.019715323737002195,-0.016010268840426046,-0.016010268840426046,-0.016013136825308544,0.016013136825308544,0.0002514756298703957,0.0002514756298703957,-0.009540998741255472,0.009540998741255472,-0.012205650502824373,-0.001983996276198766,0.013856915712144834,0.14901906219044392
2016-01-26 00:00:00-05:00,0.005515124911109289,0.005515124911109289,0.0002316774644134846,0.0002316774644134846,-0.013099967844515451,0.013099967844515451,0.007881289814971014,0.007881289814971014,0.0033958665537878255,0.0033958665537878255,0.0007847981799532324,0.006024785317759413,0.019881701029904247,0.14901906219044392
2016-01-27 00:00:00-05:00,-0.06796433615296542,-0.06796433615296542,-0.022338369436466,-0.022338369436466,-0.07072477932105842,0.07072477932105842,-0.030223487844411107,-0.030223487844411107,-0.030139364261166483,-0.030139364261166483,-0.04427806740321349,-0.015988155674790117,0.003893545355114131,0.14901906219044392
2016-01-28 00:00:00-05:00,0.007146205428084733,0.007146205428084733,0.041919506799517094,-0.041919506799517094,0.03514052066886879,-0.03514052066886879,0.08538869217334837,0.08538869217334837,0.1442859614344695,0.1442859614344695,0.06277617730085769,0.031952166313503345,0.035845711668617476,0.14901906219044392
2016-01-29 00:00:00-05:00,0.033958176922546275,-0.033958176922546275,0.01728920978935678,0.01728920978935678,-0.027599145837475664,0.027599145837475664,-0.07915119292354683,0.07915119292354683,0.028015599468662934,0.028015599468662934,-0.005497470516091301,0.023619394219299185,0.05946510588791666,0.14901906219044392
2016-02-01 00:00:00-05:00,-0.009392803009539577,0.009392803009539577,0.012296858972348269,0.012296858972348269,0.024203839400956995,0.024203839400956995,-0.020985298936447353,0.020985298936447353,0.025342230839845915,0.025342230839845915,0.00629296545343285,0.01844420623182762,0.07790931211974428,0.14901906219044392
2016-02-02 00:00:00-05:00,-0.02042908304610626,0.02042908304610626,0.013069889775109976,-0.013069889775109976,-0.028022078755217544,-0.028022078755217544,-0.04031036118155143,0.04031036118155143,-0.00417931226331741,-0.00417931226331741,-0.015974189094216534,0.003093632686802552,0.08100294480654684,0.14901906219044392
2016-02-03 00:00:00-05:00,0.01959894682685196,-0.01959894682685196,-0.04121370486670784,-0.04121370486670784,-0.008231402648617048,-0.008231402648617048,-0.03883536271861415,0.03883536271861415,-0.016894340074707234,-0.016894340074707234,-0.017115172696358864,-0.009420606339653987,0.07158233846689285,0.14901906219044392
2016-02-04 00:00:00-05:00,0.008003330185367804,0.008003330185367804,-0.026160638611230892,-0.026160638611230892,-0.011416015327711717,-0.011416015327711717,0.009725297854782525,-0.009725297854782525,-0.01971568203303944,-0.01971568203303944,-0.007912741586366345,-0.011802860728279355,0.0597794777386135,0.14901906219044392
2016-02-05 00:00:00-05:00,-0.02707131800611758,-0.02707131800611758,-0.0366482254757472,0.0366482254757472,-0.08027494315663848,-0.08027494315663848,-0.06576003261553948,0.06576003261553948,-0.05986131548479143,-0.05986131548479143,-0.05392316694776683,-0.012959863711252162,0.04681961402736134,0.14901906219044392
2016-02-08 00:00:00-05:00,0.010474411280399075,-0.010474411280399075,0.000568227124490845,-0.000568227124490845,0.0063813205209322515,0.0063813205209322515,-0.028338744199446216,0.028338744199446216,-0.042396626561477135,-0.042396626561477135,-0.010662282367020236,-0.003743840049197718,0.04307577397816362,0.14901906219044392
2016-02-09 00:00:00-05:00,-0.00021022476953022677,0.00021022476953022677,-0.004469228403862192,0.004469228403862192,0.0331691381822095,0.0331691381822095,-0.01243098411350577,0.01243098411350577,-0.0021074863778721177,-0.0021074863778721177,0.0027902429034878384,0.009634417818247115,0.05271019179641073,0.14901906219044392
2016-02-10 00:00:00-05:00,-0.007608919916959479,-0.007608919916959479,0.008282064914202941,-0.008282064914202941,0.026579635190876073,0.026579635190876073,0.017295163383573304,-0.017295163383573304,0.014560920726759071,0.014560920726759071,0.011821772859690383,0.001590881540579884,0.054301073336990614,0.14901906219044392
2016-02-11 00:00:00-05:00,-0.0060647879606318495,0.0060647879606318495,-0.0006933997627962128,0.0006933997627962128,-0.024028599181335784,-0.024028599181335784,0.02683455051919019,-0.02683455051919019,0.008969546349172462,0.008969546349172462,0.0010034619927197608,-0.00702708312558509,0.04727399021140553,0.14901906219044392
2016-02-12 00:00:00-05:00,0.003090624618915232,-0.003090624618915232,0.000750064101563145,-0.000750064101563145,0.01208651319823253,0.01208651319823253,0.0064497248637008404,-0.0064497248637008404,0.0009808286772986414,0.0009808286772986414,0.0046715510919420776,0.0005553856582703907,0.047829375869675915,0.14901906219044392
2016-02-16 00:00:00-05:00,0.027804046589925,-0.027804046589925,0.015092940588118548,0.015092940588118548,0.018702743885772526,0.018702743885772526,0.02727318794641811,0.02727318794641811,-0.003928949773078949,-0.003928949773078949,0.016988793847431048,0.005867175211461047,0.05369655108113696,0.14901906219044392
2016-02-17 00:00:00-05:00,0.0151983995136319,0.0151983995136319,0.0197714606357186,0.0197714606357186,0.06214935782834241,0.06214935782834241,0.02464111086088663,0.02464111086088663,0.034721290497148095,0.034721290497148095,0.03129632386714552,0.03129632386714552,0.08499287494828248,0.14901906219044392
2016-02-18 00:00:00-05:00,-0.019138337613353526,-0.019138337613353526,-0.01995263317339196,-0.01995263317339196,-0.046108078078496734,0.046108078078496734,-0.01718482189718473,-0.01718482189718473,-0.01658149524744323,-0.01658149524744323,-0.02379307320197404,-0.005349841970575343,0.07964303297770714,0.14901906219044392
2016-02-19 00:00:00-05:00,-0.0022878530227436462,-0.0022878530227436462,0.006390584410068263,0.006390584410068263,-0.014021980222485263,-0.014021980222485263,0.018681582324656512,0.018681582324656512,0.010574959490323175,0.010574959490323175,0.003867458595963808,0.003867458595963808,0.08351049157367095,0.14901906219044392
2016-02-22 00:00:00-05:00,0.008707967488746107,0.008707967488746107,0.00956483844546359,0.00956483844546359,0.029810077662126056,0.029810077662126056,0.04496369647179335,0.04496369647179335,0.024466364382438356,0.024466364382438356,0.02350258889011349,0.02350258889011349,0.10701308046378444,0.14901906219044392
2016-02-23 00:00:00-05:00,-0.022864232987198713,-0.022864232987198713,-0.01626213005731323,-0.01626213005731323,-0.03104361419742507,-0.03104361419742507,-0.01179406802845524,0.01179406802845524,-0.01599136573439976,-0.01599136573439976,-0.019591082200958405,-0.014873454989576308,0.09213962547420813,0.14901906219044392
2016-02-24 00:00:00-05:00,0.01478069732532472,-0.01478069732532472,0.005020210650169956,-0.005020210650169956,0.027556635691724455,0.027556635691724455,0.0019874008292603204,0.0019874008292603204,0.013374978165988037,0.013374978165988037,0.012543984532493497,0.004623621342295628,0.09676324681650376,0.14901906219044392
2016-02-25 00:00:00-05:00,0.00684400075796559,-0.00684400075796559,0.011337982062671649,-0.011337982062671649,0.03137678883428237,0.03137678883428237,0.002001462317041723,0.002001462317041723,0.011072500853687623,0.011072500853687623,0.01252654696512979,0.005253753836874896,0.10201700065337865,0.14901906219044392
2016-02-26 00:00:00-05:00,0.001549523182563506,0.001549523182563506,-0.005859829072517656,-0.005859829072517656,0.002746696599531487,0.002746696599531487,0.0001440843730898221,0.0001440843730898221,-0.0013889561004693418,-0.0013889561004693418,-0.0005616962035604367,-0.0005616962035604367,0.10145530444981822,0.14901906219044392
2016-02-29 00:00:00-05:00,-0.002273007670573313,-0.002273007670573313,-0.010595904333192185,-0.010595904333192185,-0.01466548303399158,-0.01466548303399158,-0.004892808931288433,-0.004892808931288433,-0.009309386341815093,-0.009309386341815093,-0.008347318062172121,-0.008347318062172121,0.0931079863876461,0.14901906219044392
